ExamID,Title,UserName,IPAddress,Browser,EntranceTime,ExamEndTime,FinalGrade
6101,پرورش سبزی پایان ترم,s971206901,5.123.238.57,Firefox 81.0,2021-06-23 10:30:07.840,2021-06-23 10:53:57.287,10.00
6101,پرورش سبزی پایان ترم,s971206122,5.218.100.246,Chrome 91.0,2021-06-23 10:30:04.403,2021-06-23 10:50:38.917,14.00
6101,پرورش سبزی پایان ترم,s971206127,164.138.158.55,Chrome 87.0,2021-06-23 10:30:07.857,2021-06-23 10:54:29.913,19.00
6101,پرورش سبزی پایان ترم,s971206115,158.58.68.92,Chrome 80.0,2021-06-23 10:30:10.810,NULL,0.00
6101,پرورش سبزی پایان ترم,s971206117,5.124.171.195,Chrome 91.0,2021-06-23 10:30:18.637,2021-06-23 10:50:30.917,13.00
6101,پرورش سبزی پایان ترم,s971206118,5.218.239.48,Chrome 87.0,2021-06-23 10:30:06.543,2021-06-23 10:50:54.513,11.00
6101,پرورش سبزی پایان ترم,s971206121,85.239.213.64,Chrome 91.0,2021-06-23 10:30:13.277,2021-06-23 10:53:19.863,19.00
6101,پرورش سبزی پایان ترم,s971206106,5.22.35.220,Firefox 89.0,2021-06-23 10:30:11.370,2021-06-23 10:52:47.750,17.00
6101,پرورش سبزی پایان ترم,s971206105,93.110.3.148,Chrome 71.0,2021-06-23 10:30:12.497,2021-06-23 10:50:30.870,12.00
6101,پرورش سبزی پایان ترم,s971206101,5.250.14.199,Firefox 33.0,2021-06-23 10:30:24.950,2021-06-23 10:53:54.350,11.00
6101,پرورش سبزی پایان ترم,s971206104,5.218.123.220,Chrome 87.0,2021-06-23 10:30:07.433,2021-06-23 10:52:52.687,16.00
6101,پرورش سبزی پایان ترم,s971206110,5.123.145.74,Firefox 89.0,2021-06-23 10:30:04.887,2021-06-23 10:55:22.893,11.00
6101,پرورش سبزی پایان ترم,s971206111,5.127.248.209,Chrome 91.0,2021-06-23 10:30:04.247,2021-06-23 10:49:45.327,19.00
6101,پرورش سبزی پایان ترم,s971206112,93.110.253.18,Chrome 91.0,2021-06-23 10:30:06.917,2021-06-23 10:52:28.117,17.00
6101,پرورش سبزی پایان ترم,s971206113,93.110.5.125,Chrome 88.0,2021-06-23 10:30:15.933,2021-06-23 10:54:09.053,14.40
6101,پرورش سبزی پایان ترم,s971206107,85.239.202.159,Chrome 87.0,2021-06-23 10:30:06.107,2021-06-23 10:48:04.127,17.00
6101,پرورش سبزی پایان ترم,s971206108,69.194.66.234,Chrome 91.0,2021-06-23 10:30:07.043,2021-06-23 10:54:42.120,11.80
6308,طرح های آزمایشی در علوم کشاورزی,s951203122,93.110.105.117,Chrome 81.0,2021-06-27 13:33:29.430,2021-06-27 14:34:46.230,13.00
6308,طرح های آزمایشی در علوم کشاورزی,s961203103,5.218.137.212,Safari 0.0,2021-06-27 13:30:20.807,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s961203111,5.218.105.248,Chrome 91.0,2021-06-27 13:30:05.933,2021-06-27 14:44:51.533,14.00
6308,طرح های آزمایشی در علوم کشاورزی,s961203117,164.138.160.16,Chrome 87.0,2021-06-27 13:30:20.697,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s961203121,5.123.222.251,Chrome 80.0,2021-06-27 13:30:24.527,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s961203123,93.110.166.234,Chrome 90.0,2021-06-27 13:30:07.713,2021-06-27 15:00:33.943,13.00
6308,طرح های آزمایشی در علوم کشاورزی,s961203124,5.75.55.26,Chrome 91.0,2021-06-27 13:30:39.840,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s961203130,130.255.209.171,Chrome 71.0,2021-06-27 13:30:31.387,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s961204113,5.22.37.246,Chrome 89.0,2021-06-27 13:30:03.180,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s961204114,5.218.113.51,Chrome 91.0,2021-06-27 13:30:15.183,2021-06-27 14:57:56.313,14.00
6308,طرح های آزمایشی در علوم کشاورزی,s961204126,5.124.226.213,Firefox 36.0,2021-06-27 13:30:31.540,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s961206101,164.138.173.203,Chrome 80.0,2021-06-27 13:30:14.370,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s961206104,5.22.23.6,Chrome 91.0,2021-06-27 13:30:41.073,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s961206105,5.250.73.143,Chrome 83.0,2021-06-27 13:30:09.493,2021-06-27 15:02:13.280,13.00
6308,طرح های آزمایشی در علوم کشاورزی,s961206117,5.218.81.237,Chrome 90.0,2021-06-27 13:30:08.807,2021-06-27 15:05:27.757,16.00
6308,طرح های آزمایشی در علوم کشاورزی,s961206125,NULL,NULL,NULL,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s971206901,5.53.34.22,Firefox 68.0,2021-06-27 13:31:26.123,2021-06-27 14:52:50.267,12.00
6308,طرح های آزمایشی در علوم کشاورزی,s971210111,5.124.243.186,Chrome 88.0,2021-06-27 13:30:43.747,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s981203203,217.219.46.246,Chrome 91.0,2021-06-27 13:30:53.840,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s981203204,86.57.101.163,Chrome 79.0,2021-06-27 13:31:16.370,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s981203206,5.250.47.178,Chrome 87.0,2021-06-27 13:30:29.370,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s981203214,86.57.65.89,Chrome 87.0,2021-06-27 13:30:16.713,2021-06-27 14:55:11.903,15.00
6308,طرح های آزمایشی در علوم کشاورزی,s981203216,188.159.15.228,Chrome 91.0,2021-06-27 13:30:08.290,2021-06-27 14:50:32.010,13.00
6308,طرح های آزمایشی در علوم کشاورزی,s981203219,93.110.32.240,Chrome 81.0,2021-06-27 13:35:19.687,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s981203223,5.22.100.125,Chrome 91.0,2021-06-27 13:39:44.997,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s981203225,5.22.92.180,Chrome 91.0,2021-06-27 13:30:06.213,2021-06-27 15:00:16.910,12.00
6308,طرح های آزمایشی در علوم کشاورزی,s981203228,5.123.22.180,Chrome 91.0,2021-06-27 13:30:34.840,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s981206208,69.194.97.208,Chrome 85.0,2021-06-27 13:30:13.493,2021-06-27 14:50:17.743,10.00
6308,طرح های آزمایشی در علوم کشاورزی,s981206204,69.194.88.245,Chrome 86.0,2021-06-27 13:30:16.260,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s981206230,188.208.252.218,Chrome 91.0,2021-06-27 13:30:25.417,2021-06-27 14:37:03.140,10.00
6308,طرح های آزمایشی در علوم کشاورزی,t1823,NULL,NULL,2021-06-27 00:35:56.840,NULL,0.00
6308,طرح های آزمایشی در علوم کشاورزی,s981206224,93.110.162.46,Chrome 83.0,2021-06-27 13:30:12.777,NULL,0.00
6427,پایان ترم زینتی 1,s981206224,5.123.34.172,Chrome 91.0,2021-06-29 10:30:43.890,2021-06-29 11:02:02.263,15.00
6427,پایان ترم زینتی 1,s981206225,78.39.4.24,Chrome 91.0,2021-06-29 10:30:56.437,2021-06-29 10:59:33.427,14.00
6427,پایان ترم زینتی 1,s981206223,46.245.83.237,Chrome 91.0,2021-06-29 10:30:19.353,NULL,0.00
6427,پایان ترم زینتی 1,s981206218,93.110.148.36,Firefox 89.0,2021-06-29 10:30:10.510,2021-06-29 10:59:52.977,11.00
6427,پایان ترم زینتی 1,s981206215,5.234.52.118,Chrome 91.0,2021-06-29 10:30:41.343,2021-06-29 10:59:07.360,16.00
6427,پایان ترم زینتی 1,s981206212,86.57.125.85,Chrome 91.0,2021-06-29 10:30:23.090,2021-06-29 11:00:52.410,16.00
6427,پایان ترم زینتی 1,s981206209,5.124.135.218,Chrome 91.0,2021-06-29 10:30:13.043,2021-06-29 11:00:13.167,19.00
6427,پایان ترم زینتی 1,s981206232,5.124.83.86,Safari 14.1,2021-06-29 10:30:06.667,2021-06-29 11:01:28.660,12.00
6427,پایان ترم زینتی 1,s981206230,77.81.197.177,Chrome 91.0,2021-06-29 10:30:16.683,2021-06-29 11:00:49.097,12.00
6427,پایان ترم زینتی 1,s981206226,5.218.37.139,Chrome 85.0,2021-06-29 10:31:30.360,2021-06-29 11:00:13.807,14.00
6427,پایان ترم زینتی 1,s981206231,5.218.146.111,Chrome 91.0,2021-06-29 10:30:35.683,2021-06-29 10:59:33.770,17.00
6427,پایان ترم زینتی 1,s981206204,5.218.29.77,Chrome 88.0,2021-06-29 10:30:06.603,2021-06-29 10:56:39.110,13.00
6427,پایان ترم زینتی 1,s981206208,85.239.203.226,Chrome 85.0,2021-06-29 10:30:13.747,2021-06-29 11:00:53.550,17.00
6427,پایان ترم زینتی 1,s981206205,93.110.17.169,Chrome 61.0,2021-06-29 10:30:49.187,2021-06-29 10:58:24.850,15.00
6427,پایان ترم زینتی 1,s981206202,5.22.22.42,Chrome 91.0,2021-06-29 10:31:45.410,2021-06-29 11:01:03.087,12.00
6427,پایان ترم زینتی 1,s971206901,37.255.32.168,Firefox 81.0,2021-06-29 10:30:09.947,2021-06-29 11:01:20.437,19.00
6427,پایان ترم زینتی 1,s971206108,5.250.18.147,Chrome 67.0,2021-06-29 10:30:23.527,2021-06-29 11:01:23.470,10.00
6714,مهارت زینتی 1,s971206901,5.218.49.121,Firefox 68.0,2021-07-14 21:02:14.940,NULL,0.00
6714,مهارت زینتی 1,s981206202,93.110.81.188,Chrome 58.0,2021-07-14 21:01:32.223,NULL,0.00
6714,مهارت زینتی 1,s981206205,158.58.67.46,Chrome 61.0,2021-07-14 21:00:12.277,2021-07-14 21:59:33.097,16.00
6714,مهارت زینتی 1,s981206208,85.239.223.17,Chrome 87.0,2021-07-14 21:00:27.117,NULL,0.00
6714,مهارت زینتی 1,s981206204,5.22.108.35,Chrome 91.0,2021-07-14 21:00:04.853,NULL,0.00
6714,مهارت زینتی 1,s981206231,93.110.236.169,Chrome 91.0,2021-07-14 21:00:45.380,2021-07-14 21:59:59.917,13.20
6714,مهارت زینتی 1,s981206226,5.22.103.30,Chrome 85.0,2021-07-14 21:00:59.273,2021-07-14 21:59:03.770,15.45
6714,مهارت زینتی 1,s981206230,5.62.222.63,Chrome 91.0,2021-07-14 21:00:04.387,2021-07-14 22:00:06.307,15.10
6714,مهارت زینتی 1,s981206209,5.124.26.180,Chrome 91.0,2021-07-14 21:00:12.277,NULL,0.00
6714,مهارت زینتی 1,s981206212,164.138.138.15,Chrome 72.0,2021-07-14 21:00:13.590,2021-07-14 21:58:50.873,14.75
6714,مهارت زینتی 1,s981206215,93.110.117.135,Chrome 91.0,2021-07-14 21:00:24.207,2021-07-14 22:00:11.350,13.00
6714,مهارت زینتی 1,s981206218,5.250.110.164,Chrome 91.0,2021-07-14 21:00:27.540,2021-07-14 21:56:54.510,10.10
6714,مهارت زینتی 1,s981206223,158.58.66.113,Chrome 91.0,2021-07-14 21:00:05.683,NULL,0.00
6714,مهارت زینتی 1,s981206225,5.75.55.24,Chrome 91.0,2021-07-14 21:00:08.573,NULL,0.00
6714,مهارت زینتی 1,s981206224,5.123.152.138,Chrome 89.0,2021-07-14 21:00:19.627,2021-07-14 22:00:32.267,10.00
